label,message,cleaned_message
0,"Subject: telephone interview with the houston research group  good morning quentin :  vince kaminski and the research group would like to conduct a telephone  interview with you sometime next week . considering the time difference  between  houston and australia , it probably makes sense to try and schedule it very  early in the morning your time , say 7 : 00 am ? it would be 5 : 00 pm here in  houston .  how does next wednesday or thursday , ( 8 / 16 or 8 / 17 ) at 7 : 00 am your time  sound ?  also , please let me know if you want to be reached at home or work .  thanks quentin and have a great day !  shirley crenshaw  administrative coordinator  enron research  713 / 853 - 5290  email : shirley . crenshaw @ enron . com",subject telephone interview houston research group good morning quentin vince kaminski research group would like conduct telephone interview sometime next week considering time difference houston australia probably makes sense try schedule early morning time say would pm houston next wednesday thursday time sound also please let know want reached home work thanks quentin great day shirley crenshaw administrative coordinator enron research email shirley crenshaw enron com
0,"Subject: enron / globe  dear drs . roberts and benjamin ,  vince kaminski and i enjoyed and appreciated the opportunity to speak with  you this morning . enron is very happy to agree to participate in stanford ' s  globe project ( being conducted in partnership with mckinsey & company ) .  attached please find my business card with all of my contact information .  i look forward to hearing from dr . benjamin in the near future to begin  enron ' s involvement .  thank you !  - - christie .",subject enron globe dear drs roberts benjamin vince kaminski enjoyed appreciated opportunity speak morning enron happy agree participate stanford globe project conducted partnership mckinsey company attached please find business card contact information look forward hearing dr benjamin near future begin enron involvement thank christie
0,"Subject: re : schedule and more . .  jinbaek ,  may 30 sounds good . i shall inform our hr department .  i don ' t see any project i could get going with your advisor on such a short  notice .  when you come here you can determine in what area he could make  the biggest contribution to enron . i shall call or e - mail  him independently and talk to him .  vince  "" jinbaek kim "" on 05 / 07 / 2001 02 : 25 : 53 am  to :  cc :  subject : schedule and more . .  dr . kaminski ,  i think i ' ll be able to start work from the last week of may ,  but not from monday ,  probably , i ' ll be able to work from 5 / 30 ( wed ) .  will it be good ? i know it is not that much earlier than i mentioned . . 6 / 4  i am sorry .  and actually , there is an e - business conference at haas school of business ,  organized by my advisor  could you distribute the link and the attached invitation letter to groups  interested in e - business and especially procurement ?  the link is as following .  i am afraid you might forgot this i told you in the last email . . .  my advisor ( arie segev at haas school of business ; segev @ haas . berkeley . edu )  wants me to ask whether you have any idea on joint research with him  during the summer , while i am staying there .  his interest is in e - business . . ( what else . . ? )  and has expertise in e - procurement system and marketplace . . .  xml based standard such as obi , cxml , xcbl , rosettanet , biztalk . .  system interoperability study , auction and negotiation , workflow system ,  e - catalog management , digital signature , edi , etc etc . . .  many technical aspects of e - business . . .  he wants to do some kind of technical case study  that is beneficial for both enron and him .  he may travel one or two times to houston to have a meeting during the  summer .  ( and to be frankly , this will be good for me too ,  because i can have a meeting for my dissertation while he is in houston . . )  could you think about the possibility of joint research , with him ?  thank you . .  sincerely ,  jinbaek  - fcp - invite . pdf",subject schedule jinbaek may sounds good shall inform hr department see project could get going advisor short notice come determine area could make biggest contribution enron shall call e mail independently talk vince jinbaek kim cc subject schedule dr kaminski think able start work last week may monday probably able work wed good know much earlier mentioned sorry actually e business conference haas school business organized advisor could distribute link attached invitation letter groups interested e business especially procurement link following afraid might forgot told last email advisor arie segev haas school business segev haas berkeley edu wants ask whether idea joint research summer staying interest e business else expertise e procurement system marketplace xml based standard obi cxml xcbl rosettanet biztalk system interoperability study auction negotiation workflow system e catalog management digital signature edi etc etc many technical aspects e business wants kind technical case study beneficial enron may travel one two times houston meeting summer frankly good meeting dissertation houston could think possibility joint research thank sincerely jinbaek fcp invite pdf
0,"Subject: interview & mike / christian  dear vince ,  1 .  quentin kerr ,  we will be pleased to do the initial due diligence in an interview . phil  taylor is contacting quentin and getting him down our sydney office from his  university in the next state - queensland .  2 .  re : christian ,  we will be very glad for christain to interact with houston research on "" . .  the weather forecasting technology . . ""  however , we are very skinny on w staff here ( like christian is our one &  only ) , and christian is doing much work for both the power & weather  business .  i was thinking that we could run with our initial idea of having mike roberts  come to sydney .  there is still time before the olympics !  will keep you posted on quentin .  regards  raymond  vince j kaminski @ ect  08 / 08 / 2000 06 : 30 am  to : paul quilkey / enron _ development @ enron _ development , raymond  yeow / enron _ development @ enron _ development  cc : vince j kaminski / hou / ect @ ect , grant masson / hou / ect @ ect  subject : thank you  paul & raymond ,  it took more than a few days to catch up after i came back from australia .  there are few things i would like to bring up to your attention .  first of all , i would like to thank you for your hospitality . i learned a lot  about the australian markets and was greatly impressed with the  quality of the people at the sydney office .  1 . the resume you sent to me and grant looks quite good .  i think it makes sense to interview this person and we can help  you with a phone interview .  2 . i have received another resume that looks very promising . i am  very interested in this guy and would be ready to bring him over  to the states where we lack desperately technical talent .  can you help us by interviewing him in sydney ?  the main determination i need from you is whether he can  function in a company like enron . as any good academic  he sent his resume in a ps format and i shall fax you a copy in case  you don ' t have a postscript reader on your system .  3 . christian werner does some really neat things on  the weather front . i would like to determine if he can help  us to upgrade our systems . can we bring him to houston  for a week to discuss the weather forecasting technology with mike  roberts and joe hrgovcic ? i think that he could learn a lot  from mike and other weather guys here how we translate  weather info into business - related information . i shall be glad to  underwrite the cost of this trip .  vince",subject interview mike christian dear vince quentin kerr pleased initial due diligence interview phil taylor contacting quentin getting sydney office university next state queensland christian glad christain interact houston research weather forecasting technology however skinny w staff like christian one christian much work power weather business thinking could run initial idea mike roberts come sydney still time olympics keep posted quentin regards raymond vince j kaminski ect paul quilkey enron development enron development raymond yeow enron development enron development cc vince j kaminski hou ect ect grant masson hou ect ect subject thank paul raymond took days catch came back australia things would like bring attention first would like thank hospitality learned lot australian markets greatly impressed quality people sydney office resume sent grant looks quite good think makes sense interview person help phone interview received another resume looks promising interested guy would ready bring states lack desperately technical talent help us interviewing sydney main determination need whether function company like enron good academic sent resume ps format shall fax copy case postscript reader system christian werner really neat things weather front would like determine help us upgrade systems bring houston week discuss weather forecasting technology mike roberts joe hrgovcic think could learn lot mike weather guys translate weather info business related information shall glad underwrite cost trip vince
0,"Subject: re : avistar systems  - - - - - - - - - - - - - - - - - - - - - - forwarded by kevin g moore / hou / ect on 10 / 24 / 2000 01 : 08  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  paige cox @ enron  10 / 24 / 2000 08 : 54 am  to : kevin g moore / hou / ect @ ect  cc :  subject : re : avistar systems  you ' re welcome .  i have vince on the list now . we are installing this week and over next  weekend . we ' ll have to go to the location to see if we ' ll have to pull  additional cable to vince ' s desk . i wouldn ' t look for it to be in before next  monday .  with regards to the billing - - i will have stella ely get with you on that .  thank you for all of the info  paige  kevin g moore @ ect  10 / 24 / 2000 08 : 47 am  to : mike a roberts / hou / ect @ ect , paige cox / corp / enron @ enron , vince j  kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  cc :  subject : avistar systems  i really appreciate you speaking with gary regarding  the avistar system .  please inform me on what i need to do to make the process  continue .  the location for the avistar is eb 3240 d .  the location belongs to vince kaminski .  if you need more information please call x 34710 .  if possible , would you please inform me as when to  expect the system connection date and time .  thanks  kevin moore",subject avistar systems forwarded kevin g moore hou ect pm paige cox enron kevin g moore hou ect ect cc subject avistar systems welcome vince list installing week next weekend go location see pull additional cable vince desk look next monday regards billing stella ely get thank info paige kevin g moore ect mike roberts hou ect ect paige cox corp enron enron vince j kaminski hou ect ect shirley crenshaw hou ect ect cc subject avistar systems really appreciate speaking gary regarding avistar system please inform need make process continue location avistar eb location belongs vince kaminski need information please call x possible would please inform expect system connection date time thanks kevin moore
0,"Subject: re : m lay response  al ,  thanks for the update . i hope that you and mark  will come up with a good plan of attack .  i can only regret that my workload does not allow me to participate  in this project .  vince  al arfsten on 01 / 25 / 2001 05 : 45 : 54 pm  to : vkamins @ enron . com  cc :  subject : m lay response  vince : i forwarded mark lay ' s reply to update you . al  received : from outbound 5 . enron . com ( 192 . 152 . 140 . 9 ) by  mailo 6 a . intermediahosting . com ( rs ver 1 . 0 . 58 s ) with smtp id 09075930 for  ; thu , 25 jan 2001 18 : 34 : 37 - 0500 ( est )  received : from nahou - msmswolpx . corp . enron . com ( [ 172 . 28 . 10 . 37 ] ) by  postmaster . enron . com ( 8 . 8 . 8 / 8 . 8 . 8 / postmaster - 1 . 00 ) with esmtp id xaal 2799 for  ; thu , 25 jan 2001 23 : 34 : 36 gmt  from : mark . lay @ enron . com  received : from nahou - lnintol . corp . enron . com ( unverified ) by  nahou - msmswolpx . corp . enron . com ( content technologies smtprs 4 . 1 . 5 ) with esmtp  id for  ; thu , 25 jan 2001 17 : 34 : 36 - 0600  to : arfsten @ bflassociates . com  x - priority : 3 ( normal )  importance : normal  date : thu , 25 jan 2001 17 : 34 : 16 - 0600  subject : re : [ fwd : new commodity marketplace opportunity ]  message - id :  x - mimetrack : serialize by router on nahou - lnintol / enron ( release 5 . 0 . 2 b  ( intl ) | 16 december 1999 ) at 01 / 25 / 2001 05 : 34 : 34 pm  mime - version : 1 . 0  content - type : text / plain ; charset = us - ascii  x - loop - detect : 1  x - mozilla - status 2 : 00000000  i did understand that you were still at the concept stage . it is a very  interesting proposal and i would like to think about it .  thanks ,  mark  - - - - - original message - - - - -  from : al arfsten @ enron  enron . com ]  sent : thursday , january 25 , 2001 10 : 45 am  to : lay , mark  subject : [ fwd : new commodity marketplace opportunity ]  mark : per our brief conversation this morning , the attached email was  sent to you yesterday . i hope that you might understand that i am  conceptually looking for "" founders "" and at the "" pre "" business plan  stage . there is an enormous problem existing with a very attractive  economic reward and willing participants needing this solution . i need  help . al arfsten 713 965 2158  content - transfer - encoding : 7 bit  x - mozilla - status 2 : 00000000  message - id :  date : wed , 24 jan 2001 15 : 49 : 37 - 0600  from : al arfsten  organization : bfl associates , ltd .  x - mailer : mozilla 4 . 7 [ en ] c - cck - mcd nscpcd 47 ( win 98 ; i )  x - accept - language : en  mime - version : 1 . 0  to : mark . lay @ enron . com  subject : new commodity marketplace opportunity  content - type : text / plain ; charset = us - ascii  mark lay : i shared confidentially with vince kaminski my developing  concept of a highly inefficient not - for - profit enterprise with  dramatically increasing costs . i believe that a for - profit economic  model is possible that should reverse these skyrocketing costs and  ultimately lower the commodity thereby having a national , if not , global  impact of health care costs . vince seems to also believe in the  concepts potential . the ceo of one of the biggest u . s . blood banks has  already asked to become involved . i would like involve more people  with vision , means and desire to help make this a reality . i would look  forward to meeting with you to talk further . al arfsten 713 965 2158",subject lay response al thanks update hope mark come good plan attack regret workload allow participate project vince al arfsten pm vkamins enron com cc subject lay response vince forwarded mark lay reply update al received outbound enron com mailo intermediahosting com rs ver smtp id thu jan est received nahou msmswolpx corp enron com postmaster enron com postmaster esmtp id xaal thu jan gmt mark lay enron com received nahou lnintol corp enron com unverified nahou msmswolpx corp enron com content technologies smtprs esmtp id thu jan arfsten bflassociates com x priority normal importance normal date thu jan subject fwd new commodity marketplace opportunity message id x mimetrack serialize router nahou lnintol enron release b intl december pm mime version content type text plain charset us ascii x loop detect x mozilla status understand still concept stage interesting proposal would like think thanks mark original message al arfsten enron enron com sent thursday january lay mark subject fwd new commodity marketplace opportunity mark per brief conversation morning attached email sent yesterday hope might understand conceptually looking founders pre business plan stage enormous problem existing attractive economic reward willing participants needing solution need help al arfsten content transfer encoding bit x mozilla status message id date wed jan al arfsten organization bfl associates ltd x mailer mozilla en c cck mcd nscpcd win x accept language en mime version mark lay enron com subject new commodity marketplace opportunity content type text plain charset us ascii mark lay shared confidentially vince kaminski developing concept highly inefficient profit enterprise dramatically increasing costs believe profit economic model possible reverse skyrocketing costs ultimately lower commodity thereby national global impact health care costs vince seems also believe concepts potential ceo one biggest u blood banks already asked become involved would like involve people vision means desire help make reality would look forward meeting talk al arfsten
0,"Subject: re : wharton tiger team # 3  i have reserved conference room 32 c 2 for thursday , feb 1 , feb 8 , and feb 15  from 3 : 30 - 5 : 30  john to teleconference in tomorrow ( feb 1 ) call 713 - 853 - 9554  please let me know if wharton is using a different number from last week so  that i can inform the scheduling people  melinda  x 31641  christie patrick @ ect  01 / 30 / 2001 06 : 34 pm  to : melinda mccarty / corp / enron @ enron  cc : jhenders @ newpower @ ees , vince j kaminski / hou / ect @ ect ,  degiacic @ wharton . upenn . edu  subject : re : wharton tiger team # 3  melinda ,  would you please coordinate john henderson into the thursday videoconference ?  thanks !  - - christie .  - - - - - - - - - - - - - - - - - - - - - - forwarded by christie patrick / hou / ect on 01 / 30 / 2001  06 : 31 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  mohn henderson @ newpower  01 / 30 / 2001 04 : 13 pm  sent by : melissa corley @ newpower  to : christie patrick / hou / ect @ ect @ ees  cc : jhenders @ newpower @ ees , vince j kaminski / hou / ect @ ect , melinda  mccarty / corp / enron @ enron , degiacic @ wharton . upenn . edu  subject : re : wharton tiger team # 3  john would prefer to join the thursday call via teleconference . if you could  provide the dial in number he will call in .  thanks ,  melissa corley  john henderson  christie patrick @ ect  01 / 30 / 2001 03 : 50 pm  to : jhenders @ newpower @ ees , vince j kaminski / hou / ect @ ect  cc : melinda mccarty / corp / enron @ enron , degiacic @ wharton . upenn . edu  subject : wharton tiger team # 3  hi john and vince !  john , hopefully you received my voice mail regarding the matter set forth  below .  i ' m in ny now and won ' t return until thursday morning . perhaps it would be  easiest for john to come to the video conference on thursday ( if he ' s in  houston ) or via telephone if he ' s travelling ? ?  whatever you both think is best . . please let me know !  my assistant , melinda mccarty , is setting up the call location at the enron  building , as well as the dial - in number with donna piazze at wharton .  melinda , please include john in the distribution of the video conference  location .  thanks !  - - - - - - - - - - - - - - - - - - - - - - forwarded by christie patrick / hou / ect on 01 / 30 / 2001  03 : 43 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" degiacinto , clayton "" on 01 / 30 / 2001 02 : 00 : 07 pm  to : "" ' christie . patrick @ enron . com ' ""  cc : "" feerick , dennis "" , "" lessar , stephen ""  , "" vittal , maheshram "" ,  "" bassal , omar "" , "" cummins , marc ""  subject : wharton tiger team # 3  christie ,  as we talked last thursday via video teleconference , we are planning to  narrow our scope to focus on a marketing / promotion plan for newpower  including value - added products and services for the future . before we talk  again on thursday , we would like to speak with john henderson again to see if  he recommends any specific items he would like us to address .  we are having trouble contacting him and wonder if you could facilitate a  phone meeting between us , or if it would be best to include him in our next  video teleconference . we are available the next two days at lpm and 4 pm  houston time .  we understand that john is a very busy person , and we appreciate any help you  can give in getting us together to ensure our work is commensurate with his  expectations .  thanks ,  enron team 3 ( retail )",subject wharton tiger team reserved conference room c thursday feb feb feb john teleconference tomorrow feb call please let know wharton using different number last week inform scheduling people melinda x christie patrick ect pm melinda mccarty corp enron enron cc jhenders newpower ees vince j kaminski hou ect ect degiacic wharton upenn edu subject wharton tiger team melinda would please coordinate john henderson thursday videoconference thanks christie forwarded christie patrick hou ect pm mohn henderson newpower pm sent melissa corley newpower christie patrick hou ect ect ees cc jhenders newpower ees vince j kaminski hou ect ect melinda mccarty corp enron enron degiacic wharton upenn edu subject wharton tiger team john would prefer join thursday call via teleconference could provide dial number call thanks melissa corley john henderson christie patrick ect pm jhenders newpower ees vince j kaminski hou ect ect cc melinda mccarty corp enron enron degiacic wharton upenn edu subject wharton tiger team hi john vince john hopefully received voice mail regarding matter set forth ny return thursday morning perhaps would easiest john come video conference thursday houston via telephone travelling whatever think best please let know assistant melinda mccarty setting call location enron building well dial number donna piazze wharton melinda please include john distribution video conference location thanks forwarded christie patrick hou ect pm degiacinto clayton pm christie patrick enron com cc feerick dennis lessar stephen vittal maheshram bassal omar cummins marc subject wharton tiger team christie talked last thursday via video teleconference planning narrow scope focus marketing promotion plan newpower including value added products services future talk thursday would like speak john henderson see recommends specific items would like us address trouble contacting wonder could facilitate phone meeting us would best include next video teleconference available next two days lpm pm houston time understand john busy person appreciate help give getting us together ensure work commensurate expectations thanks enron team retail
0,"Subject: re : meeting  sorry for the rescheduling . shalesh is unable to make it until late this  afternoon . since what we have is informal and not urgent , perhaps we can  catch you for a few minutes just sometime late today or tomorrow before you  leave . otherwise , it can wait until you return .  thanks ,  martin  vince j kaminski  09 / 19 / 2000 08 : 36 am  to : martin lin / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  subject : re : meeting  martin ,  let ' s try bet 1 and 2 : 30 .  vince  from : martin lin on 09 / 19 / 2000 08 : 30 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : meeting  shalesh and i wanted to meet with you briefly , but this morning ' s timing  isn ' t working out . are you available this afternoon , sometime after 5 pm ?  thanks ,  martin",subject meeting sorry rescheduling shalesh unable make late afternoon since informal urgent perhaps catch minutes sometime late today tomorrow leave otherwise wait return thanks martin vince j kaminski martin lin hou ect ect cc vince j kaminski hou ect ect shirley crenshaw hou ect ect subject meeting martin let try bet vince martin lin vince j kaminski hou ect ect cc subject meeting shalesh wanted meet briefly morning timing working available afternoon sometime pm thanks martin
0,Subject: cvs of candidates for rac support role  these three guys will all be available for interview monday afternoon .  regards  ben,subject cvs candidates rac support role three guys available interview monday afternoon regards ben
0,"Subject: re : double - up swap  thanks  thor  vince j kaminski  12 / 12 / 2000 15 : 18  to : thor lien / osl / ect @ ect  cc : vince j kaminski / hou / ect @ ect , paulo issler / hou / ect @ ect  subject : re : double - up swap  thor ,  we have modeled this structure a few times in the past .  paulo issler will call you shortly to talk about it .  vince  thor lien  12 / 12 / 2000 03 : 02 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : double - up swap  vince  do we have any models to use on this product for power ?  thor",subject double swap thanks thor vince j kaminski thor lien osl ect ect cc vince j kaminski hou ect ect paulo issler hou ect ect subject double swap thor modeled structure times past paulo issler call shortly talk vince thor lien vince j kaminski hou ect ect cc subject double swap vince models use product power thor
0,"Subject: re : hello  hello ,  i just received your message .  are still in nyc ? i like it a lot .  i wish my job was associated with traveling .  according to saturday meeting - i will be there .  have a save trip back home .  patrycja  from : vkaminski @ aol . com save address - block sender  to : pdalecka @ hotmail . com save address  cc : vkaminski @ aol . com save address  subject : re : hello  date : mon , 13 mar 2000 23 : 22 : 26 est  reply reply all forward delete previous next close  hello patrycja ,  greetings from the big apple .  saturday works for me . let ' s meet at 4 : 00 p . m . at carrabba ' s . it ' s an  italian  restaurant on i - 45 in the woodlands . after you pass conroe , take the  research  forest exit ( 5 - 10 miles past conroe ) and stay on the feeder road . go  through  the lights ( research forest intersection with i - 45 ) . as you continue along  the feeder road you will pass on your right the woodlands mall and the  exxonmobil building , . the restaurant will be on your right , about 200 - 300  yards before the next lights ( i - 45 and sawdust ) .  i shall have my cell phone with me ( 713 898 9960 ) . in case you arrive early  you can stop at my home : 10 snowbird place , ( 281 ) 367 5377 . i shall send you  later the instructions how to get there . i shall leave home around 3 : 45 .  look forward to meeting you .  vince",subject hello hello received message still nyc like lot wish job associated traveling according saturday meeting save trip back home patrycja vkaminski aol com save address block sender pdalecka hotmail com save address cc vkaminski aol com save address subject hello date mon mar est reply reply forward delete previous next close hello patrycja greetings big apple saturday works let meet p carrabba italian restaurant woodlands pass conroe take research forest exit miles past conroe stay feeder road go lights research forest intersection continue along feeder road pass right woodlands mall exxonmobil building restaurant right yards next lights sawdust shall cell phone case arrive early stop home snowbird place shall send later instructions get shall leave home around look forward meeting vince
0,"Subject: re : thursday night ' s dinner ( and friday also )  hello all :  bad news ! most of the really nice restaurants in breckenridge close on the  22 nd of april . we may have to have all the dinners at the hotel . do you  have  any other suggestions ?  i will check with scott yeager ' s wife again today to see if she perhaps knows  of another good restaurant that may be open , but the owner of pierre ' s told  me most of them close and open again for the summer season in may .  thanks !  shirley  sheryl lara @ enron communications  03 / 28 / 2000 06 : 29 pm  to : ravi thuraisingham / enron communications @ enron communications  cc : shirley crenshaw / hou / ect @ ect , shirley  subject : re : final list of invited participants to offsite meeting  ravi :  can you answer shirley ' s question . are you planning to have the entire group  go to dinner , or just senior management ? please let us know your plan .  sheryl  - - - - - forwarded by sheryl lara / enron communications on 03 / 28 / 00 07 : 24 pm - - - - -  shirley crenshaw @ ect  03 / 28 / 00 03 : 15 pm  to : sheryl lara / enron communications @ enron communications @ enron  cc :  subject : re : final list of invited participants to offsite meeting  sheryl :  i am going to call pierre ' s restaurant and make reservations for thursday  night - will everyone on the list be attending or just part ?  thanks !  sheryl lara @ enron communications  03 / 28 / 2000 03 : 09 pm  to : shirley crenshaw / hou / ect @ ect , ravi thuraisingham / enron  communications @ enron communications  cc :  subject : final list of invited participants to offsite meeting  here it is ! ! !  the final list of participants .",subject thursday night dinner friday also hello bad news really nice restaurants breckenridge close nd april may dinners hotel suggestions check scott yeager wife today see perhaps knows another good restaurant may open owner pierre told close open summer season may thanks shirley sheryl lara enron communications pm ravi thuraisingham enron communications enron communications cc shirley crenshaw hou ect ect shirley subject final list invited participants offsite meeting ravi answer shirley question planning entire group go dinner senior management please let us know plan sheryl forwarded sheryl lara enron communications pm shirley crenshaw ect pm sheryl lara enron communications enron communications enron cc subject final list invited participants offsite meeting sheryl going call pierre restaurant make reservations thursday night everyone list attending part thanks sheryl lara enron communications pm shirley crenshaw hou ect ect ravi thuraisingham enron communications enron communications cc subject final list invited participants offsite meeting final list participants
0,"Subject: re : latest revision  vince ,  i got the zipped version fine . thanks the only outstanding items relate  to the complete references for your papers ( the book publisher and dates ) .  i spoke with shirley this morning and she is tracing this down for me .  i re - read the gas market paper segment on the take - or - pay contracts and  corrected my "" oversight "" . by the end of the day i hope to have all the  corrections that you gave me incorporated in the manuscript . we will make  them on the galley pages of the article when it arrives .  thanks again for all your help .  john  p . s . i also spoke with mary joyce ( she returned my earlier call a week ago  when i was trying to ask cindy something ) . all is well . at 10 : 15 am  2 / 5 / 01 - 0600 , you wrote :  >  > john ,  >  > html version of enron article :  >  >  > vince  >  > ( see attached file : b 3719001 . htm ) ( see attached file : b 3719003 . htm ) ( see  > attached file : b 3719004 . htm ) ( see attached file : b 3719005 . htm ) ( see attached  > file : b 3719006 . htm ) ( see attached file : b 3719007 . htm ) ( see attached file :  > b 3719008 . htm ) ( see attached file : b 3719009 . htm ) ( see attached file :  > b 3719010 . htm )  >  >  >  >  >  > "" john d . martin "" on 02 / 04 / 2001 06 : 37 : 47 pm  >  > to : vkamins @ enron . com  > cc :  > subject : latest revision  >  > vince ,  >  > i have made bold face edits to the attached document . i still have two  > edits to make but am concerned that you were not reading the most recent  > version . sorry for any confusion but the editor doesn ' t use the edit  > function in word so i have ended up making edits on new versions of the  > paper .  >  > i still haven ' t made the change regarding the take - or - pay problem ( i left  > that paper at home in my briefcase and will make the change tomorrow  > morning ) . also , i haven ' t added anything regarding the conflict that arose  > over pay for new hires nor have i received the business week e - mail from  > you .  >  > however , if the paper looks ok to mark palmer we can make these minor edits  > on the galley pages of the article .  >  > thanks  >  > john  >  > p . s . i am very disappointed about the scheduling conflict you have on feb  > 23 rd . you will be greatly missed but i certainly understand .  > john d . martin  > carr p . collins chair in finance  > finance department  > baylor university  > po box 98004  > waco , tx 76798  > 254 - 710 - 4473 ( office )  > 254 - 710 - 1092 ( fax )  > j _ martin @ baylor . edu  > web : http : / / hsb . baylor . edu / html / martinj / home . html  >  >  >  >  > attachment converted : "" c : \ windows \ desktop \ b 3719001 . htm ""  >  > attachment converted : "" c : \ windows \ desktop \ b 3719003 . htm ""  >  > attachment converted : "" c : \ windows \ desktop \ b 3719004 . htm ""  >  > attachment converted : "" c : \ windows \ desktop \ b 3719005 . htm ""  >  > attachment converted : "" c : \ windows \ desktop \ b 3719006 . htm ""  >  > attachment converted : "" c : \ windows \ desktop \ b 3719007 . htm ""  >  > attachment converted : "" c : \ windows \ desktop \ b 3719008 . htm ""  >  > attachment converted : "" c : \ windows \ desktop \ b 3719009 . htm ""  >  > attachment converted : "" c : \ windows \ desktop \ b 3719010 . htm ""  >  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",subject latest revision vince got zipped version fine thanks outstanding items relate complete references papers book publisher dates spoke shirley morning tracing read gas market paper segment take pay contracts corrected oversight end day hope corrections gave incorporated manuscript make galley pages article arrives thanks help john p also spoke mary joyce returned earlier call week ago trying ask cindy something well wrote john html version enron article vince see attached file b htm see attached file b htm see attached file b htm see attached file b htm see attached file b htm see attached file b htm see attached file b htm see attached file b htm see attached file b htm john martin pm vkamins enron com cc subject latest revision vince made bold face edits attached document still two edits make concerned reading recent version sorry confusion editor use edit function word ended making edits new versions paper still made change regarding take pay problem left paper home briefcase make change tomorrow morning also added anything regarding conflict arose pay new hires received business week e mail however paper looks ok mark palmer make minor edits galley pages article thanks john p disappointed scheduling conflict feb rd greatly missed certainly understand john martin carr p collins chair finance finance department baylor university po box waco tx office fax j martin baylor edu web http hsb baylor edu html martinj home html attachment converted c windows desktop b htm attachment converted c windows desktop b htm attachment converted c windows desktop b htm attachment converted c windows desktop b htm attachment converted c windows desktop b htm attachment converted c windows desktop b htm attachment converted c windows desktop b htm attachment converted c windows desktop b htm attachment converted c windows desktop b htm john martin carr p collins chair finance finance department baylor university po box waco tx office fax j martin baylor edu web http hsb baylor edu html martinj home html
0,"Subject: capm and cost of capital  greetings from the global association of risk professionals ! ! we are  putting together a panel for our march meeting related to one of the  following topics ; cost of capital , estimating risk premium , and capm  approaches to measuring risk . currently , we have steve mann , an assistant  professor of finance at tcu , is scheduled to speak and we are seeking  additional volunteers for our panel . if you are interested please respond  via email . if your organization would like to host the event , please let me  know so that arrangements can be made .  fyi , we have identified resources in new york city that would come to  houston to speak , and we are in need of a sponsor ( or suggestions ) to cover  the general expense of bringing these individuals to houston .  steve mann is an assistant professor of finance at the neeley school at tcu ,  where he teaches courses in derivatives and corporate finance . his primary  area of research is trading , with focus on the risk & reward of market  making in derivative contracts , as well as behavioral aspects of trading ,  and liquidity measurement . his publications to date include papers in the  review of financial studies , the journal of business , and the journal of  futures markets .  looking forward to your response .  respectfully ,  frank hayden  garp  the information in this email is confidential and may be legally privileged .  it is intended solely for the addressee . access to this email by anyone else  is unauthorized .  if you are not the intended recipient , any disclosure , copying , distribution  or any action taken or omitted to be taken in reliance on it , is prohibited  and may be unlawful . when addressed to our clients any opinions or advice  contained in this email are subject to the terms and conditions expressed in  the governing kpmg client engagement letter . ",subject capm cost capital greetings global association risk professionals putting together panel march meeting related one following topics cost capital estimating risk premium capm approaches measuring risk currently steve mann assistant professor finance tcu scheduled speak seeking additional volunteers panel interested please respond via email organization would like host event please let know arrangements made fyi identified resources new york city would come houston speak need sponsor suggestions cover general expense bringing individuals houston steve mann assistant professor finance neeley school tcu teaches courses derivatives corporate finance primary area research trading focus risk reward market making derivative contracts well behavioral aspects trading liquidity measurement publications date include papers review financial studies journal business journal futures markets looking forward response respectfully frank hayden garp information email confidential may legally privileged intended solely addressee access email anyone else unauthorized intended recipient disclosure copying distribution action taken omitted taken reliance prohibited may unlawful addressed clients opinions advice contained email subject terms conditions expressed governing kpmg client engagement letter
0,"Subject: colorado  fyi  - - - - - - - - - - - - - - - - - - - - - - forwarded by stinson gibner / hou / ect on 08 / 17 / 2000  11 : 25 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : samer takriti @ enron communications on 08 / 17 / 2000 10 : 57 am  to : stinson gibner / hou / ect @ ect  cc :  subject : colorado  stinson ,  i prefer to skip the trip . as i said , it would feel a little uncomofortable  and strange . thanks though .  - samer",subject colorado fyi forwarded stinson gibner hou ect samer takriti enron communications stinson gibner hou ect ect cc subject colorado stinson prefer skip trip said would feel little uncomofortable strange thanks though samer
